date,ibudarhus,utlan_heimila,max_hlutfall,laegstu_vextir,greidd_husaleiga,utborgad,utlan_breyting,utlan_hrodun,d_hus,d_utb,d_leiga
1994-01-01,100,NA,0.65,0.051,NA,81265.15916666666,NA,NA,NA,NA,NA
1994-02-01,99.65172510109218,NA,0.65,0.051,NA,81522.39791666667,NA,NA,-0.003482748989078188,0.003165424797513028,NA
1994-03-01,102.03446148290111,NA,0.65,0.051,NA,77835.30916666667,NA,NA,0.023910638570398435,-0.04522792317479407,NA
1994-04-01,100.83281460884201,NA,0.65,0.051,NA,82236.95,NA,NA,-0.011776872799592941,0.05655069505676669,NA
1994-05-01,99.80377391969355,NA,0.65,0.051,NA,79550.23416666666,NA,NA,-0.010205414706912497,-0.0326704216697401,NA
1994-06-01,101.94700175915013,NA,0.65,0.051,NA,81665.30833333333,NA,NA,0.02147441680092288,0.026587906230864933,NA
1994-07-01,101.04737525007481,NA,0.65,0.051,NA,78635.6075,NA,NA,-0.008824452838747443,-0.03709899460572663,NA
1994-08-01,99.27953900108348,NA,0.65,0.051,NA,80693.5175,NA,NA,-0.017495122902660643,0.026170205399633995,NA
1994-09-01,98.98890675611173,NA,0.65,0.051,NA,81979.71125,NA,NA,-0.0029274133209721276,0.01593924505769606,NA
1994-10-01,98.56111662648853,NA,0.65,0.051,NA,81722.4725,NA,NA,-0.004321596668172001,-0.003137834301654596,NA
1994-11-01,98.46559304207591,NA,0.65,0.051,NA,81093.66666666666,NA,NA,-9.691812317287329e-4,-0.007694405395447967,NA
1994-12-01,99.39628647940145,NA,0.65,0.051,NA,83208.74083333334,NA,NA,0.009451965997176792,0.026081866236985496,NA
1995-01-01,96.5188137732548,NA,0.65,0.051,NA,82248.84,NA,NA,-0.02894949910168898,-0.011536057675190947,NA
1995-02-01,96.04547414302495,NA,0.65,0.051,NA,82248.84,NA,NA,-0.004904117774818917,0,NA
1995-03-01,97.39276070734184,NA,0.65,0.051,NA,85187.945,NA,NA,0.014027590329874329,0.035734303365251296,NA
1995-04-01,98.33926725266011,NA,0.65,0.051,NA,85730.11,NA,NA,0.009718448665424484,0.006364339461410795,NA
1995-05-01,95.44303927476703,NA,0.65,0.051,NA,83047.82,NA,NA,-0.029451388634530784,-0.03128760711959888,NA
1995-06-01,97.19922320786324,NA,0.65,0.051,NA,82705.4,NA,NA,0.01840033538789987,-0.004123166628576369,NA
1995-07-01,95.87376421274529,NA,0.65,0.051,NA,84417.5,NA,NA,-0.013636518393603025,0.02070118758871864,NA
1995-08-01,95.84487142870935,NA,0.65,0.051,NA,83903.87,NA,NA,-3.013627792043394e-4,-0.006084401930879335,NA
1995-09-01,97.16403210334904,NA,0.65,0.051,NA,85701.575,NA,NA,0.013763497774848643,0.021425769752932755,NA
1995-10-01,96.47151025825025,NA,0.65,0.051,NA,83047.82,NA,NA,-0.007127347744916412,-0.030965066861373236,NA
1995-11-01,96.63019466582196,NA,0.65,0.051,NA,87499.28,NA,NA,0.001644883625714133,0.05360116617148991,NA
1995-12-01,93.83109376107451,NA,0.65,0.051,NA,88298.26000000001,NA,NA,-0.028967145460356725,0.009131275137349792,NA
1996-01-01,94.6020293145561,NA,0.65,0.051,NA,82250.20569999999,NA,NA,0.008216205551697442,-0.06849573592956437,NA
1996-02-01,95.41230215135843,NA,0.65,0.051,NA,86071.06450000001,NA,NA,0.00856506824085268,0.046454094156751946,NA
1996-03-01,95.21825511187008,NA,0.65,0.051,NA,86632.95550000001,NA,NA,-0.0020337737913558307,0.006528221804436907,NA
1996-04-01,96.13158462098978,NA,0.65,0.051,NA,83935.8787,NA,NA,0.009591958055171768,-0.031132226580911304,NA
1996-05-01,95.86334739006219,NA,0.65,0.051,NA,87784.83205,NA,NA,-0.0027903132147998333,0.045855877243589305,NA
1996-06-01,96.9505224291026,NA,0.65,0.051,NA,86689.1446,NA,NA,0.011340883336952157,-0.012481512174858711,NA
1996-07-01,97.76910507113618,NA,0.65,0.051,NA,86183.4427,NA,NA,0.008443303053185636,-0.0058335089397110185,NA
1996-08-01,98.97427046496782,NA,0.65,0.051,NA,82250.20569999999,NA,NA,0.012326648514934924,-0.04563796567852829,NA
